,id,Month,Year,MinTemp,MaxTemp,Rainfall,State,Month String
919,7,8,2009,3.54,14.47,2.18,Australian Capital Territory,Aug
920,7,8,2010,2.83,12.56,4.01,Australian Capital Territory,Aug
921,7,8,2011,2.42,14.48,2.24,Australian Capital Territory,Aug
922,7,8,2012,0.83,12.18,2.03,Australian Capital Territory,Aug
923,7,8,2013,2.91,14.68,1.35,Australian Capital Territory,Aug
924,7,8,2014,2.07,14.58,0.91,Australian Capital Territory,Aug
925,7,8,2015,2.61,13.74,3.24,Australian Capital Territory,Aug
926,7,8,2016,2.98,14.49,1.43,Australian Capital Territory,Aug
927,7,8,2017,6.9,18.69,0.0,Australian Capital Territory,Aug
928,7,9,2007,11.9,24.45,0.0,Australian Capital Territory,Sep
929,7,9,2008,5.58,20.1,1.01,Australian Capital Territory,Sep
930,7,9,2009,4.61,16.25,2.72,Australian Capital Territory,Sep
931,7,9,2010,4.26,15.97,3.37,Australian Capital Territory,Sep
932,7,9,2011,3.39,15.55,1.86,Australian Capital Territory,Sep
933,7,9,2012,2.9,15.31,1.87,Australian Capital Territory,Sep
934,7,9,2013,3.66,16.84,4.19,Australian Capital Territory,Sep
935,7,9,2014,4.11,17.33,0.55,Australian Capital Territory,Sep
936,7,9,2015,3.42,16.47,0.32,Australian Capital Territory,Sep
937,7,9,2016,4.81,14.83,4.8,Australian Capital Territory,Sep
938,7,9,2017,8.62,20.71,0.75,Australian Capital Territory,Sep
939,7,10,2007,11.65,23.8,8.1,Australian Capital Territory,Oct
940,7,10,2008,7.47,22.58,0.72,Australian Capital Territory,Oct
941,7,10,2009,5.95,18.33,1.69,Australian Capital Territory,Oct
942,7,10,2010,6.54,17.27,5.93,Australian Capital Territory,Oct
943,7,10,2011,5.87,17.84,2.18,Australian Capital Territory,Oct
944,7,10,2012,3.14,18.19,0.6,Australian Capital Territory,Oct
945,7,10,2013,4.42,18.83,0.58,Australian Capital Territory,Oct
946,7,10,2014,6.54,19.48,2.27,Australian Capital Territory,Oct
947,7,10,2015,7.58,20.24,1.41,Australian Capital Territory,Oct
948,7,10,2016,5.42,17.25,2.54,Australian Capital Territory,Oct
949,7,10,2017,7.58,21.87,2.91,Australian Capital Territory,Oct
950,7,11,2007,13.08,27.11,1.48,Australian Capital Territory,Nov
951,7,11,2008,9.88,22.42,2.2,Australian Capital Territory,Nov
952,7,11,2009,8.95,22.37,0.77,Australian Capital Territory,Nov
953,7,11,2010,8.45,19.45,5.1,Australian Capital Territory,Nov
954,7,11,2011,8.02,18.87,6.37,Australian Capital Territory,Nov
955,7,11,2012,7.1,20.22,2.13,Australian Capital Territory,Nov
956,7,11,2013,5.56,19.9,1.41,Australian Capital Territory,Nov
957,7,11,2014,8.9,22.46,2.24,Australian Capital Territory,Nov
958,7,11,2015,8.13,20.8,2.99,Australian Capital Territory,Nov
959,7,11,2016,8.08,20.88,2.26,Australian Capital Territory,Nov
960,7,11,2017,8.17,23.55,0.28,Australian Capital Territory,Nov
961,7,12,2007,12.3,25.4,3.0,Australian Capital Territory,Dec
962,7,12,2008,9.59,21.75,4.52,Australian Capital Territory,Dec
963,7,12,2009,9.96,23.27,3.97,Australian Capital Territory,Dec
964,7,12,2010,7.67,20.44,1.35,Australian Capital Territory,Dec
965,7,12,2011,8.24,19.69,4.7,Australian Capital Territory,Dec
966,7,12,2012,2.88,15.96,3.16,Australian Capital Territory,Dec
967,7,12,2013,9.37,24.12,1.63,Australian Capital Territory,Dec
968,7,12,2014,9.03,22.28,1.34,Australian Capital Territory,Dec
969,7,12,2015,8.82,22.49,1.94,Australian Capital Territory,Dec
970,7,12,2016,10.45,22.63,2.63,Australian Capital Territory,Dec
971,7,12,2017,8.16,21.72,0.58,Australian Capital Territory,Dec
